|OUTPUT SUMMARY with options:
                Normalization method: MinMax
                Initial centroids: Actual|
|Initial 300 midpoints|
Fresh Milk Grocery Frozen Detergents_Paper Delicassen Cluster#
2926.0 3195.0 3268.0 405.0 1680.0 693.0 125 1 0.23%
894.0 1703.0 1841.0 744.0 759.0 1153.0 126 1 0.23%
43088.0 2100.0 2609.0 1200.0 1107.0 823.0 127 2 0.45%
6202.0 7775.0 10817.0 1183.0 3143.0 1970.0 128 1 0.23%
12126.0 3199.0 6975.0 480.0 3140.0 545.0 129 1 0.23%
29955.0 4362.0 5428.0 1729.0 862.0 4626.0 130 1 0.23%
8258.0 2344.0 2147.0 3896.0 266.0 635.0 131 1 0.23%
15168.0 10556.0 12477.0 1920.0 6506.0 714.0 132 2 0.45%
7005.0 829.0 3009.0 430.0 610.0 529.0 133 1 0.23%
26373.0 36423.0 22019.0 5154.0 4337.0 16523.0 134 1 0.23%
3067.0 13240.0 23127.0 3941.0 9959.0 731.0 135 2 0.45%
35942.0 38369.0 59598.0 3254.0 26701.0 2017.0 136 1 0.23%
36817.0 3045.0 1493.0 4802.0 210.0 1824.0 137 2 0.45%
2153.0 1115.0 6684.0 4324.0 2894.0 411.0 138 1 0.23%
22647.0 9776.0 13792.0 2915.0 4482.0 5778.0 139 1 0.23%
1956.0 891.0 5226.0 1383.0 5.0 1328.0 140 1 0.23%
14276.0 803.0 3045.0 485.0 100.0 518.0 141 1 0.23%
5264.0 3683.0 5005.0 1057.0 2024.0 1130.0 142 2 0.45%
13624.0 295.0 1381.0 890.0 43.0 84.0 143 1 0.23%
40721.0 3916.0 5876.0 532.0 2587.0 1278.0 144 1 0.23%
23.0 2616.0 8118.0 145.0 3874.0 217.0 145 2 0.45%
2532.0 16599.0 36486.0 179.0 13308.0 674.0 146 1 0.23%
13569.0 346.0 489.0 2077.0 44.0 659.0 147 1 0.23%
8797.0 10646.0 14886.0 2471.0 8969.0 1438.0 148 1 0.23%
16936.0 6250.0 1981.0 7332.0 118.0 64.0 149 1 0.23%
17546.0 4519.0 4602.0 1066.0 2259.0 2124.0 150 3 0.68%
24653.0 9465.0 12091.0 294.0 5058.0 2168.0 151 3 0.68%
22615.0 5410.0 7198.0 3915.0 1777.0 5185.0 152 1 0.23%
27329.0 1449.0 1947.0 2436.0 204.0 1333.0 153 2 0.45%
7588.0 1897.0 5234.0 417.0 2208.0 254.0 154 1 0.23%
7769.0 1936.0 2177.0 926.0 73.0 520.0 155 1 0.23%
20782.0 5921.0 9212.0 1759.0 2568.0 1553.0 156 1 0.23%
11405.0 596.0 1638.0 3347.0 69.0 360.0 157 1 0.23%
6353.0 8808.0 7684.0 2405.0 3516.0 7844.0 158 1 0.23%
1020.0 8816.0 12121.0 134.0 4508.0 1080.0 159 1 0.23%
12238.0 7108.0 6235.0 1093.0 2328.0 2079.0 160 1 0.23%
15615.0 12653.0 19858.0 4425.0 7108.0 2379.0 161 1 0.23%
6758.0 4560.0 9965.0 934.0 4538.0 1037.0 162 1 0.23%
4098.0 29892.0 26866.0 2616.0 17740.0 1340.0 163 1 0.23%
2838.0 3086.0 4329.0 3838.0 825.0 1060.0 164 2 0.45%
200.0 25862.0 19816.0 651.0 8773.0 6250.0 165 1 0.23%
5224.0 7603.0 8584.0 2540.0 3674.0 238.0 166 1 0.23%
8190.0 6343.0 9794.0 1285.0 1901.0 1780.0 167 1 0.23%
30379.0 13252.0 5189.0 321.0 51.0 1450.0 168 2 0.45%
3347.0 4051.0 6996.0 239.0 1538.0 301.0 169 2 0.45%
12680.0 3243.0 4157.0 660.0 761.0 786.0 170 1 0.23%
13146.0 1124.0 4523.0 1420.0 549.0 497.0 171 2 0.45%
7864.0 542.0 4042.0 9735.0 165.0 46.0 172 2 0.45%
6373.0 780.0 950.0 878.0 288.0 285.0 173 2 0.45%
11170.0 10769.0 8814.0 2194.0 1976.0 143.0 174 1 0.23%
7291.0 1012.0 2062.0 1291.0 240.0 1775.0 175 2 0.45%
2362.0 6551.0 11364.0 913.0 5957.0 791.0 176 2 0.45%
5396.0 7503.0 10646.0 91.0 4167.0 239.0 177 1 0.23%
7363.0 475.0 585.0 1112.0 72.0 216.0 178 1 0.23%
6137.0 5360.0 8040.0 129.0 3084.0 1603.0 179 1 0.23%
5041.0 1115.0 2856.0 7496.0 256.0 375.0 180 1 0.23%
14903.0 2032.0 2479.0 576.0 955.0 328.0 181 1 0.23%
444.0 879.0 2060.0 264.0 290.0 259.0 182 4 0.91%
19913.0 6759.0 13462.0 1256.0 5141.0 834.0 183 1 0.23%
4484.0 14399.0 24708.0 3549.0 14235.0 1681.0 184 2 0.45%
3830.0 5291.0 14855.0 317.0 6694.0 3182.0 185 1 0.23%
9434.0 1042.0 1235.0 436.0 256.0 396.0 186 1 0.23%
7780.0 2495.0 9464.0 669.0 2518.0 501.0 187 2 0.45%
3191.0 1993.0 1799.0 1730.0 234.0 710.0 188 5 1.14%
12579.0 11114.0 17569.0 805.0 6457.0 1519.0 189 1 0.23%
31714.0 12319.0 11757.0 287.0 3881.0 2931.0 190 1 0.23%
1502.0 1979.0 2262.0 425.0 483.0 395.0 191 3 0.68%
12759.0 7330.0 4533.0 1752.0 20.0 2631.0 192 1 0.23%
4967.0 21412.0 28921.0 1798.0 13583.0 1163.0 193 2 0.45%
622.0 55.0 137.0 75.0 7.0 8.0 194 1 0.23%
21217.0 6208.0 14982.0 3095.0 6707.0 602.0 195 1 0.23%
10379.0 17972.0 4748.0 4686.0 1547.0 3265.0 196 2 0.45%
42312.0 926.0 1510.0 1718.0 410.0 1819.0 197 1 0.23%
4113.0 20484.0 25957.0 1158.0 8604.0 5206.0 198 1 0.23%
5550.0 12729.0 16767.0 864.0 12420.0 797.0 199 2 0.45%
2861.0 6570.0 9618.0 930.0 4004.0 1682.0 200 2 0.45%
85.0 20959.0 45828.0 36.0 24231.0 1423.0 201 1 0.23%
964.0 4984.0 3316.0 937.0 409.0 7.0 202 3 0.68%
1454.0 6337.0 10704.0 133.0 6830.0 1831.0 203 3 0.68%
23257.0 1372.0 1677.0 982.0 429.0 655.0 204 1 0.23%
4720.0 1032.0 975.0 5500.0 197.0 56.0 205 2 0.45%
403.0 254.0 610.0 774.0 54.0 63.0 206 1 0.23%
11173.0 2521.0 3355.0 1517.0 310.0 222.0 207 2 0.45%
21465.0 7243.0 10685.0 880.0 2386.0 2749.0 208 1 0.23%
3009.0 521.0 854.0 3470.0 949.0 727.0 209 1 0.23%
36050.0 1642.0 2961.0 4787.0 500.0 1621.0 210 1 0.23%
694.0 8533.0 10518.0 443.0 6907.0 156.0 211 1 0.23%
3463.0 9250.0 2368.0 779.0 302.0 1627.0 212 1 0.23%
5809.0 735.0 803.0 1393.0 79.0 429.0 213 4 0.91%
31276.0 1917.0 4469.0 9408.0 2381.0 4334.0 214 1 0.23%
17360.0 6200.0 9694.0 1293.0 3620.0 1721.0 215 2 0.45%
1420.0 10810.0 16267.0 1593.0 6766.0 1838.0 216 1 0.23%
1537.0 3748.0 5838.0 1859.0 3381.0 806.0 217 1 0.23%
491.0 10473.0 11532.0 744.0 5611.0 224.0 218 1 0.23%
5909.0 23527.0 13699.0 10155.0 830.0 3636.0 219 2 0.45%
11134.0 793.0 2988.0 2715.0 276.0 610.0 220 2 0.45%
19899.0 5332.0 8713.0 8132.0 764.0 648.0 221 1 0.23%
10766.0 1175.0 2067.0 2096.0 301.0 167.0 222 5 1.14%
15603.0 2703.0 3833.0 4260.0 325.0 2563.0 223 1 0.23%
18840.0 1371.0 3135.0 3001.0 352.0 184.0 224 1 0.23%
4020.0 3234.0 1498.0 2395.0 264.0 255.0 225 1 0.23%
5417.0 9933.0 10487.0 38.0 7572.0 1282.0 226 1 0.23%
7858.0 1110.0 1094.0 6818.0 49.0 287.0 227 1 0.23%
2932.0 6459.0 7677.0 2561.0 4573.0 1386.0 228 1 0.23%
955.0 5479.0 6536.0 333.0 2840.0 707.0 229 1 0.23%
688.0 5491.0 11091.0 833.0 4239.0 436.0 230 2 0.45%
6022.0 3354.0 3261.0 2507.0 212.0 686.0 231 1 0.23%
12356.0 6036.0 8887.0 402.0 1382.0 2794.0 232 2 0.45%
286.0 1208.0 5241.0 2515.0 153.0 1442.0 233 1 0.23%
4591.0 15729.0 16709.0 33.0 6956.0 433.0 234 2 0.45%
18815.0 3610.0 11107.0 1148.0 2134.0 2963.0 235 1 0.23%
14438.0 2295.0 1733.0 3220.0 585.0 1561.0 236 1 0.23%
9.0 1534.0 7417.0 175.0 3468.0 27.0 237 1 0.23%
20049.0 1891.0 2362.0 5343.0 411.0 933.0 238 1 0.23%
8635.0 820.0 3047.0 2312.0 415.0 225.0 239 1 0.23%
29729.0 4786.0 7326.0 6130.0 361.0 1083.0 240 1 0.23%
22096.0 3575.0 7041.0 11422.0 343.0 2564.0 241 1 0.23%
9670.0 2280.0 2112.0 520.0 402.0 347.0 242 2 0.45%
9670.0 7027.0 10471.0 541.0 4618.0 65.0 243 1 0.23%
19176.0 3065.0 5956.0 2033.0 2575.0 2802.0 244 1 0.23%
2101.0 589.0 314.0 346.0 70.0 310.0 245 1 0.23%
9413.0 8259.0 5126.0 666.0 1795.0 1451.0 246 1 0.23%
12205.0 12697.0 28540.0 869.0 12034.0 1009.0 247 3 0.68%
12119.0 28326.0 39694.0 4736.0 19410.0 2870.0 248 1 0.23%
14100.0 2132.0 3445.0 1336.0 1491.0 548.0 249 1 0.23%
42786.0 286.0 471.0 1388.0 32.0 22.0 250 1 0.23%
2790.0 2527.0 5265.0 5612.0 788.0 1360.0 251 2 0.45%
503.0 112.0 778.0 895.0 56.0 132.0 252 1 0.23%
44466.0 54259.0 55571.0 7782.0 24171.0 6465.0 253 1 0.23%
3366.0 2884.0 2431.0 977.0 167.0 1104.0 254 3 0.68%
2343.0 7845.0 11874.0 52.0 4196.0 1697.0 255 1 0.23%
10850.0 7555.0 14961.0 188.0 6899.0 46.0 256 1 0.23%
355.0 7704.0 14682.0 398.0 8077.0 303.0 257 1 0.23%
1640.0 3259.0 3655.0 868.0 1202.0 1653.0 258 1 0.23%
7274.0 659.0 1499.0 784.0 70.0 659.0 259 1 0.23%
25962.0 1780.0 3838.0 638.0 284.0 834.0 260 3 0.68%
11519.0 6152.0 10868.0 584.0 5121.0 1476.0 261 1 0.23%
15354.0 2102.0 2828.0 8366.0 386.0 1027.0 262 2 0.45%
49063.0 3965.0 4252.0 5970.0 1041.0 1404.0 263 1 0.23%
11908.0 8053.0 19847.0 1069.0 6374.0 698.0 264 1 0.23%
583.0 685.0 2216.0 469.0 954.0 18.0 265 1 0.23%
2446.0 7260.0 3993.0 5870.0 788.0 3095.0 266 1 0.23%
327.0 918.0 4710.0 74.0 334.0 11.0 267 1 0.23%
15587.0 1014.0 3970.0 910.0 139.0 1378.0 268 1 0.23%
16117.0 46197.0 92780.0 1026.0 40827.0 2944.0 269 1 0.23%
7823.0 6245.0 6544.0 4154.0 4074.0 964.0 270 1 0.23%
12212.0 201.0 245.0 1991.0 25.0 860.0 271 1 0.23%
3103.0 14069.0 21955.0 1668.0 6792.0 1452.0 272 2 0.45%
17023.0 5139.0 5230.0 7888.0 330.0 1755.0 273 1 0.23%
6990.0 3880.0 5380.0 1647.0 319.0 1160.0 274 1 0.23%
3317.0 6602.0 6861.0 1329.0 3961.0 1215.0 275 2 0.45%
18567.0 1895.0 1393.0 1801.0 244.0 2100.0 276 2 0.45%
12754.0 2762.0 2530.0 8693.0 627.0 1117.0 277 1 0.23%
3996.0 11103.0 12469.0 902.0 5952.0 741.0 278 2 0.45%
5181.0 22044.0 21531.0 1740.0 7353.0 4985.0 279 1 0.23%
16705.0 2037.0 3202.0 10643.0 116.0 1365.0 280 3 0.68%
140.0 8847.0 3823.0 142.0 1062.0 3.0 281 1 0.23%
29526.0 7961.0 16966.0 432.0 363.0 1391.0 282 1 0.23%
1406.0 16729.0 28986.0 673.0 836.0 3.0 283 1 0.23%
8590.0 3045.0 7854.0 96.0 4095.0 225.0 284 1 0.23%
56083.0 4563.0 2124.0 6422.0 730.0 3321.0 285 1 0.23%
3.0 2920.0 6252.0 440.0 223.0 709.0 286 2 0.45%
1107.0 11711.0 23596.0 955.0 9265.0 710.0 287 1 0.23%
2344.0 10678.0 3828.0 1439.0 1566.0 490.0 288 1 0.23%
17773.0 1366.0 2474.0 3378.0 811.0 418.0 289 2 0.45%
8090.0 3199.0 6986.0 1455.0 3712.0 531.0 290 2 0.45%
834.0 11577.0 11522.0 275.0 4027.0 1856.0 291 3 0.68%
2541.0 4737.0 6089.0 2946.0 5316.0 120.0 292 1 0.23%
25767.0 3613.0 2013.0 10303.0 314.0 1384.0 293 4 0.91%
8040.0 3795.0 2070.0 6340.0 918.0 291.0 294 2 0.45%
9198.0 27472.0 32034.0 3232.0 18906.0 5130.0 295 2 0.45%
3366.0 5403.0 12974.0 4400.0 5977.0 1744.0 296 3 0.68%
680.0 1610.0 223.0 862.0 96.0 379.0 297 1 0.23%
36847.0 43950.0 20170.0 36534.0 239.0 47943.0 298 1 0.23%
5963.0 3648.0 6192.0 425.0 1716.0 750.0 299 1 0.23%
|Number of iteration: 5|
|Elapsed Time: 19.570028066635132 seconds|
|Square Error|
|Within Sum Square Error (WSSE): | 0.32246074211964504
|Between Sum Square Error (BSSE): | 24.601783762545878
|Total Sum Square Error (SSE): | 24.924244504665523
